source_taxon_name	source_taxon_external_id	source_taxon_path	interaction_type	target_taxon_name	target_taxon_external_id	target_taxon_path	latitude	longitude	study	study_title	_query_role	_query_name	_query_input_taxon
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	preyedUponBy	Vespa orientalis	COL:5B9Y7	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Vespoidea | Vespidae | Vespa | Vespa orientalis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	preyedUponBy	Merops viridis	COL:3ZW5S	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Aves | Coraciiformes | Meropidae | Merops | Merops viridis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	preyedUponBy	Paratrechina longicornis	COL:4DGDP	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Vespoidea | Formicidae | Formicinae | Lasiini | Paratrechina | Paratrechina longicornis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	preyedUponBy	Pheidole	COL:6N3H	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Vespoidea | Formicidae | Myrmicinae | Pheidolini | Pheidole			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	preyedUponBy	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	pollinates	Dipterocarpus	NCBI:64585	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Malvales | Dipterocarpaceae | Dipterocarpoideae | Dipterocarpus			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	flowersVisitedBy	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Gossypium hirsutum	GBIF:3152661	Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Gossypium | Gossypium hirsutum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Memecylon	COL:5NY6	Biota | Plantae | Tracheophyta | Magnoliopsida | Myrtales | Melastomataceae | Olisbeoideae | Memecylon			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Tricholepis	COL:647RR	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Carduoideae | Tricholepis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Megapis	https://www.discoverlife.org/mp/20q?guide=Apoidea_species&search=Megapis	Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apinae | Apini | None | Apis | Megapis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Syzygium zeylanicum	COL:5473B	Biota | Plantae | Tracheophyta | Magnoliopsida | Myrtales | Myrtaceae | Myrtoideae | Syzygium | Syzygium zeylanicum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Mesosphaerum	COL:8WHP7	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Mesosphaerum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Leea	COL:5BS8	Biota | Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae | Leeoideae | Leea			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Duranta	COL:99F2P	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Duranta			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cestrum diurnum	COL:T5LW	Biota | Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Cestroideae | Cestrum | Cestrum diurnum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Coriandrum sativum	COL:6B3DT	Biota | Plantae | Tracheophyta | Magnoliopsida | Apiales | Apiaceae | Apioideae | Coriandrum | Coriandrum sativum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Ocimum basilicum	COL:48GBK	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Ocimum | Ocimum basilicum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Antigonon leptopus	COL:67K5R	Biota | Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Polygonaceae | Eriogonoideae | Antigonon | Antigonon leptopus			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Arecoideae	WD:Q141975	Spermatophytes | Magnoliophyta | Magnoliopsida | Magnoliidae | Lilianae | Arecales | Arecaceae | Arecoideae			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Poaceae	COL:627FW	Biota | Plantae | Tracheophyta | Liliopsida | Poales | Poaceae			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Pentas lanceolata	COL:76NTT	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Rubiaceae | Pentas | Pentas lanceolata			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Lamiaceae	COL:BR9	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Nerium oleander	COL:4768L	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynoideae | Nerium | Nerium oleander			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Zinnia	COL:63WN5	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Asteroideae | Zinnia			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Citharexylum spinosum	COL:99HPW	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Citharexylum | Citharexylum spinosum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Pogostemon benghalensis	COL:4KWCQ	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Pogostemon | Pogostemon benghalensis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Leucas stelligera	COL:6Q3Y4	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Leucas | Leucas stelligera			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cucurbita moschata	COL:6BPPB	Biota | Plantae | Tracheophyta | Magnoliopsida | Cucurbitales | Cucurbitaceae | Cucurbita | Cucurbita moschata			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Gossypium arboreum	GBIF:3152663	Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Gossypium | Gossypium arboreum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Celosia argentea	COL:S49W	Biota | Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Amaranthaceae | Amaranthoideae | Celosia | Celosia argentea			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Turnera ulmifolia	COL:7CZ6Q	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Turneraceae | Turnera | Turnera ulmifolia			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Duranta erecta	COL:99JHK	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Duranta | Duranta erecta			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Asystasia intrusa	COL:5W7HH	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Acanthaceae | Acanthoideae | Asystasia | Asystasia intrusa			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cyanotis axillaris	COL:32NZH	Biota | Plantae | Tracheophyta | Liliopsida | Commelinales | Commelinaceae | Cyanotis | Cyanotis axillaris			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cosmos sulphureus	COL:6B7BM	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Asteroideae | Cosmos | Cosmos sulphureus			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Calliandra haematocephala	COL:PLVF	Biota | Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Calliandra | Calliandra haematocephala			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Allium cepa	COL:667JH	Biota | Plantae | Tracheophyta | Liliopsida | Asparagales | Amaryllidaceae | Allium | Allium cepa			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Mimosa pudica	COL:43GPS	Biota | Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Mimosa | Mimosa pudica			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Brassica napus	COL:N82B	Biota | Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica | Brassica napus			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Chromolaena odorata	COL:5YGVV	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Asteroideae | Chromolaena | Chromolaena odorata			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cocos nucifera	COL:WP6H	Biota | Plantae | Tracheophyta | Liliopsida | Arecales | Arecaceae | Cocos | Cocos nucifera			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Alcea rosea	COL:BH8Y	Biota | Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Malvoideae | Alcea | Alcea rosea			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Linum usitatissimum	COL:3V528	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Linaceae | Linum | Linum usitatissimum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cucumis melo	COL:329TQ	Biota | Plantae | Tracheophyta | Magnoliopsida | Cucurbitales | Cucurbitaceae | Cucumis | Cucumis melo			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Brassica juncea	COL:N7ZK	Biota | Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica | Brassica juncea			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cucumis sativus	COL:6BPNL	Biota | Plantae | Tracheophyta | Magnoliopsida | Cucurbitales | Cucurbitaceae | Cucumis | Cucumis sativus			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Ruellia simplex	COL:4TNKD	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Acanthaceae | Acanthoideae | Ruellia | Ruellia simplex			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Anacardium occidentale	COL:DB6H	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Anacardiaceae | Anacardium | Anacardium occidentale			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Jatropha curcas	COL:3QN84	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Euphorbiaceae | Jatropha | Jatropha curcas			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Sambucus canadensis	COL:6XHYD	Biota | Plantae | Tracheophyta | Magnoliopsida | Dipsacales | Viburnaceae | Adoxoideae | Sambucus | Sambucus canadensis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Asteraceae	COL:622TP	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Cucurbita pepo	COL:329ZP	Biota | Plantae | Tracheophyta | Magnoliopsida | Cucurbitales | Cucurbitaceae | Cucurbita | Cucurbita pepo			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Helianthus annuus	COL:3K5TS	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Asteroideae | Helianthus | Helianthus annuus			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Solanum lycopersicum	COL:4Y369	Biota | Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanoideae | Solanum | Solanum lycopersicum			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Magnoliopsida	COL:MG	Biota | Plantae | Tracheophyta | Magnoliopsida			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Rosa	COL:63S6D	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Rosoideae | Rosa			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Hamelia patens	COL:3JHJ8	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Rubiaceae | Hamelia | Hamelia patens			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Tecoma stans	COL:99VSB	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Bignoniaceae | Tecoma | Tecoma stans			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Citrus reticulata	COL:VMM2	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Rutaceae | Aurantioideae | Citrus | Citrus reticulata			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Lantana camara	COL:99P2F	Biota | Plantae | Tracheophyta | Magnoliopsida | Lamiales | Verbenaceae | Lantana | Lantana camara			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Luffa aegyptiaca	COL:3WDJN	Biota | Plantae | Tracheophyta | Magnoliopsida | Cucurbitales | Cucurbitaceae | Luffa | Luffa aegyptiaca			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Bidens	COL:62GF8	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Asteroideae | Bidens			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Litchi chinensis	COL:3VHCT	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae | Sapindoideae | Litchi | Litchi chinensis			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visitsFlowersOf	Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visits	Triumfetta rhomboidea	COL:595QK	Biota | Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Grewioideae | Triumfetta | Triumfetta rhomboidea			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visits	Cosmos	COL:62NRV	Biota | Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Asteroideae | Cosmos			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visits	Arecoideae	WD:Q141975	Spermatophytes | Magnoliophyta | Magnoliopsida | Magnoliidae | Lilianae | Arecales | Arecaceae | Arecoideae			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visits	Impatiens	COL:542F	Biota | Plantae | Tracheophyta | Magnoliopsida | Ericales | Balsaminaceae | Impatiens			null		source	Apis dorsata	Apis dorsata
Apis dorsata	COL:FMZF	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata	visits	Magnoliophyta	IRMNG:221	Plantae | Magnoliophyta			null		source	Apis dorsata	Apis dorsata
Apis dorsata breviligula	COL:5FQ34	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata | Apis dorsata breviligula	preysOn	Apis dorsata breviligula	COL:5FQ34	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata | Apis dorsata breviligula			null		source	Apis dorsata	Apis dorsata
Apis dorsata breviligula	COL:5FQ34	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata | Apis dorsata breviligula	preyedUponBy	Apis dorsata breviligula	COL:5FQ34	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata | Apis dorsata breviligula			null		source	Apis dorsata	Apis dorsata
Apis dorsata breviligula	COL:5FQ34	Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Apini | Apis | Apis dorsata | Apis dorsata breviligula	preyedUponBy	Hierodula	COL:8NSKG	Biota | Animalia | Arthropoda | Insecta | Mantodea | Eumantodea | Schizomantodea | Artimantodea | Cernomantodea | Mantidae | Hierodulinae | Hierodulini | Hierodula			null		source	Apis dorsata	Apis dorsata
Apis dorsata	WD:Q840434	Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apis | Apis dorsata	flowersVisitedBy	Megapis	https://www.discoverlife.org/mp/20q?guide=Apoidea_species&search=Megapis	Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apinae | Apini | None | Apis | Megapis			null		source	Apis dorsata	Apis dorsata
Urceola polymorpha	COL:7DQM7	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynoideae | Urceola | Urceola polymorpha	pollinatedBy	Apis dorsata	EOL:2754887	Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apini | Apis | Apis dorsata			null		target	Apis dorsata	Apis dorsata
